D2	Men	17	Great Lakes Valley	Maryville
D2	Men	17	Great Lakes Valley	Truman St.
D2	Men	17	Great Lakes Valley	UMSL
D2	Men	17	Great Lakes Valley	Missouri S & T
D2	Men	17	Great Lakes Valley	Lewis
D2	Men	17	Great Lakes Valley	Indy
D2	Men	17	Great Lakes Valley	Jewell
D2	Men	17	Great Lakes Valley	Bellarmine
D2	Men	17	Great Lakes Valley	McKendree
D2	Men	17	Metropolitan Swimming	Bridgeport
D2	Men	17	Metropolitan Swimming	Queens
D2	Men	17	Northeast Ten	Adelphi
D2	Men	17	Northeast Ten	Southern Conn
D2	Men	17	Northeast Ten	St. Michael's
D2	Men	17	Northeast Ten	Bentley
D2	Men	17	Northeast Ten	Pace
D2	Men	17	Northeast Ten	Saint Rose
D2	Men	17	Northeast Ten	Le Moyne
D2	Men	17	Pacific Collegiate	Fresno Pacific
D2	Men	17	Pacific Collegiate	Concordia Irvine
D2	Men	17	Pacific Collegiate	UCSD
D2	Men	17	Pacific Collegiate	Simon Fraser
D2	Men	17	Bluegrass Mountain	Limestone
D2	Men	17	Bluegrass Mountain	Lenoir-Rhyne
D2	Men	17	Bluegrass Mountain	Barton
D2	Men	17	Bluegrass Mountain	Fairmont
D2	Men	17	Bluegrass Mountain	Carson-Newman
D2	Men	17	Bluegrass Mountain	Davis & Elkins
D2	Men	17	Bluegrass Mountain	Queens (NC)
D2	Men	17	Bluegrass Mountain	Catawba
D2	Men	17	Bluegrass Mountain	Wingate
D2	Men	17	Appalachian (ASC)	Mars Hill
D2	Men	17	Appalachian (ASC)	King
D2	Men	17	Appalachian (ASC)	NDC
D2	Men	17	Appalachian (ASC)	Urbana
D2	Men	17	Appalachian (ASC)	WVWC
D2	Men	17	Appalachian (ASC)	Malone
D2	Men	17	Appalachian (ASC)	Alderson Broadd.
D2	Men	17	Appalachian (ASC)	Wheeling Jesuit
D2	Men	17	Sunshine State	Nova S'eastern
D2	Men	17	Sunshine State	Rollins
D2	Men	17	Sunshine State	Florida Tech
D2	Men	17	Sunshine State	Florida Southern
D2	Men	17	Sunshine State	Saint Leo
D2	Men	17	Sunshine State	TAMPA
D2	Men	17	Rocky Mountain Athletic	Colorado Mesa
D2	Men	17	Rocky Mountain Athletic	Cal Baptist
D2	Men	17	Rocky Mountain Athletic	Mines
D2	Men	17	Rocky Mountain Athletic	Oklahoma Baptist
D2	Men	16	New South Intercollegiate	Henderson St.
D2	Men	16	New South Intercollegiate	Lindenwood
D2	Men	16	New South Intercollegiate	Ouachita
D2	Men	16	New South Intercollegiate	St. Cloud St.-M
D2	Men	16	New South Intercollegiate	UTPB
D2	Men	16	New South Intercollegiate	Delta State
D2	Men	16	Great Lakes Intercoll	Findlay
D2	Men	16	Great Lakes Intercoll	NMU
D2	Men	16	Great Lakes Intercoll	Tiffin
D2	Men	16	Great Lakes Intercoll	Saginaw Valley
D2	Men	16	Great Lakes Intercoll	Wayne State
D2	Men	16	Great Lakes Intercoll	Grand Valley
D2	Men	16	Great Lakes Intercoll	Ashland
D2	Men	16	Pennsylvania State (PSAC)	West Chester
D2	Men	16	Pennsylvania State (PSAC)	Clarion
D2	Men	16	Pennsylvania State (PSAC)	Gannon
D2	Men	16	Pennsylvania State (PSAC)	Bloomsburg
D2	Men	16	Pennsylvania State (PSAC)	IUP
D2	Men	16	Pennsylvania State (PSAC)	Edinboro
D2	Men	16	Pennsylvania State (PSAC)	SHIP
D2	Men	16	Great Lakes Valley	Drury
D2	Men	16	Great Lakes Valley	Maryville
D2	Men	16	Great Lakes Valley	Truman St.
D2	Men	16	Great Lakes Valley	UMSL
D2	Men	16	Great Lakes Valley	Missouri S & T
D2	Men	16	Great Lakes Valley	Lewis
D2	Men	16	Great Lakes Valley	Indy
D2	Men	16	Great Lakes Valley	Jewell
D2	Men	16	Great Lakes Valley	Bellarmine
D2	Men	16	Metropolitan Swimming	Bridgeport
D2	Men	16	Metropolitan Swimming	Queens
D2	Men	16	Northeast Ten	Adelphi
D2	Men	16	Northeast Ten	Southern Conn
D2	Men	16	Northeast Ten	St. Michael's
D2	Men	16	Northeast Ten	Bentley
D2	Men	16	Northeast Ten	Pace
D2	Men	16	Northeast Ten	Saint Rose
D2	Men	16	Northeast Ten	Le Moyne
D2	Men	16	Pacific Collegiate	Fresno Pacific
D2	Men	16	Pacific Collegiate	Simon Fraser
D2	Men	16	Pacific Collegiate	Concordia Irvine
D2	Men	16	Pacific Collegiate	UCSD
D2	Men	16	Bluegrass Mountain	Limestone
D2	Men	16	Bluegrass Mountain	Lenoir-Rhyne
D2	Men	16	Bluegrass Mountain	Fairmont
D2	Men	16	Bluegrass Mountain	Carson-Newman
D2	Men	16	Bluegrass Mountain	Davis & Elkins
D2	Men	16	Bluegrass Mountain	Queens (NC)
D2	Men	16	Bluegrass Mountain	Catawba
D2	Men	16	Bluegrass Mountain	Wingate
D2	Men	16	Appalachian (ASC)	Mars Hill
D2	Men	16	Appalachian (ASC)	King
D2	Men	16	Appalachian (ASC)	NDC
D2	Men	16	Appalachian (ASC)	Urbana
D2	Men	16	Appalachian (ASC)	WVWC
D2	Men	16	Appalachian (ASC)	Malone
D2	Men	16	Appalachian (ASC)	Alderson Broadd.
D2	Men	16	Appalachian (ASC)	Wheeling Jesuit
D2	Men	16	Sunshine State	Nova S'eastern
D2	Men	16	Sunshine State	Rollins
D2	Men	16	Sunshine State	Florida Tech
D2	Men	16	Sunshine State	Florida Southern
D2	Men	16	Sunshine State	Saint Leo
D2	Men	16	Sunshine State	TAMPA
D2	Men	16	Rocky Mountain Athletic	Colorado Mesa
D2	Men	16	Rocky Mountain Athletic	Adams St.
D2	Men	16	Rocky Mountain Athletic	Cal Baptist
D2	Men	16	Rocky Mountain Athletic	Mines
D2	Men	16	Rocky Mountain Athletic	Oklahoma Baptist
D2	Women	11	Northern Sun Intercoll	MSU Mankato
D2	Women	11	Northern Sun Intercoll	Northern State
D2	Women	11	Northern Sun Intercoll	MSU-Moorhead
D2	Women	11	New South Intercollegiate	Henderson St.
D2	Women	11	New South Intercollegiate	Ouachita
D2	Women	11	New South Intercollegiate	St. Cloud St.-M
D2	Women	11	New South Intercollegiate	Delta State
D2	Women	11	New South Intercollegiate	UTPB
D2	Women	11	Great Lakes Intercoll	Findlay
D2	Women	11	Great Lakes Intercoll	NMU
D2	Women	11	Great Lakes Intercoll	Hillsdale
D2	Women	11	Great Lakes Intercoll	Wayne State
D2	Women	11	Great Lakes Intercoll	Grand Valley
D2	Women	11	Great Lakes Intercoll	Ashland
D2	Women	11	Pennsylvania State (PSAC)	Edinboro
D2	Women	11	Pennsylvania State (PSAC)	West Chester
D2	Women	11	Pennsylvania State (PSAC)	East Stroudsburg
D2	Women	11	Pennsylvania State (PSAC)	Clarion
D2	Women	11	Pennsylvania State (PSAC)	Millersville
D2	Women	11	Pennsylvania State (PSAC)	Lock Haven
D2	Women	11	Pennsylvania State (PSAC)	CALU-PA
D2	Women	11	Pennsylvania State (PSAC)	Kutztown
D2	Women	11	Pennsylvania State (PSAC)	Bloomsburg
D2	Women	11	Pennsylvania State (PSAC)	IUP
D2	Women	11	Pennsylvania State (PSAC)	SHIP
D2	Women	11	Pennsylvania State (PSAC)	Gannon
D2	Women	11	Great Lakes Valley	Drury
D2	Women	11	Great Lakes Valley	Indy
D2	Women	11	Great Lakes Valley	Truman St.
D2	Women	11	Great Lakes Valley	Lewis
D2	Women	11	Metropolitan Swimming	Bridgeport
D2	Women	11	Metropolitan Swimming	LIU Post
D2	Women	11	Metropolitan Swimming	Queens
D2	Women	11	Northeast Ten	Adelphi
D2	Women	11	Northeast Ten	Southern Conn
D2	Women	11	Northeast Ten	St. Michael's
D2	Women	11	Northeast Ten	Bentley
D2	Women	11	Northeast Ten	Pace
D2	Women	11	Northeast Ten	Saint Rose
D2	Women	11	Northeast Ten	Assumption
D2	Women	11	Northeast Ten	Le Moyne
D2	Women	11	Pacific Collegiate	Alaska Fairbanks
D2	Women	11	Pacific Collegiate	UCSD
D2	Women	11	Bluegrass Mountain	Limestone
D2	Women	11	Bluegrass Mountain	Lenoir-Rhyne
D2	Women	11	Bluegrass Mountain	Converse
D2	Women	11	Bluegrass Mountain	Fairmont
D2	Women	11	Bluegrass Mountain	Davis & Elkins
D2	Women	11	Bluegrass Mountain	Queens (NC)
D2	Women	11	Bluegrass Mountain	Catawba
D2	Women	11	Bluegrass Mountain	Wingate
D2	Women	11	Appalachian (ASC)	Mars Hill
D2	Women	11	Appalachian (ASC)	Wheeling Jesuit
D2	Women	11	Appalachian (ASC)	Urbana
D2	Women	11	Appalachian (ASC)	WVWC
D2	Women	11	Appalachian (ASC)	King
D2	Women	11	Sunshine State	Nova S'eastern
D2	Women	11	Sunshine State	Rollins
D2	Women	11	Sunshine State	Florida Southern
D2	Women	11	Sunshine State	Saint Leo
D2	Women	11	Sunshine State	TAMPA
D2	Women	11	Rocky Mountain Athletic	Colorado Mesa
D2	Women	11	Rocky Mountain Athletic	Adams St.
D2	Women	11	Rocky Mountain Athletic	Nebraska Kearney
D2	Women	11	Rocky Mountain Athletic	Mines
D2	Women	13	Northern Sun Intercoll	MSU Mankato
D2	Women	13	Northern Sun Intercoll	Northern State
D2	Women	13	Northern Sun Intercoll	MSU-Moorhead
D2	Women	13	New South Intercollegiate	Henderson St.
D2	Women	13	New South Intercollegiate	Ouachita
D2	Women	13	New South Intercollegiate	St. Cloud St.-M
D2	Women	13	New South Intercollegiate	Delta State
D2	Women	13	New South Intercollegiate	UTPB
D2	Women	13	Great Lakes Intercoll	Findlay
D2	Women	13	Great Lakes Intercoll	NMU
D2	Women	13	Great Lakes Intercoll	Hillsdale
D2	Women	13	Great Lakes Intercoll	Wayne State
D2	Women	13	Great Lakes Intercoll	Grand Valley
D2	Women	13	Great Lakes Intercoll	Ashland
D2	Women	13	Pennsylvania State (PSAC)	West Chester
D2	Women	13	Pennsylvania State (PSAC)	East Stroudsburg
D2	Women	13	Pennsylvania State (PSAC)	SHIP
D2	Women	13	Pennsylvania State (PSAC)	Clarion
D2	Women	13	Pennsylvania State (PSAC)	Millersville
D2	Women	13	Pennsylvania State (PSAC)	Lock Haven
D2	Women	13	Pennsylvania State (PSAC)	CALU-PA
D2	Women	13	Pennsylvania State (PSAC)	Kutztown
D2	Women	13	Pennsylvania State (PSAC)	Bloomsburg
D2	Women	13	Pennsylvania State (PSAC)	IUP
D2	Women	13	Pennsylvania State (PSAC)	Edinboro
D2	Women	13	Pennsylvania State (PSAC)	Gannon
D2	Women	13	Great Lakes Valley	Drury
D2	Women	13	Great Lakes Valley	Truman St.
D2	Women	13	Great Lakes Valley	Lewis
D2	Women	13	Great Lakes Valley	Indy
D2	Women	13	Great Lakes Valley	Jewell
D2	Women	13	Great Lakes Valley	Bellarmine
D2	Women	13	Metropolitan Swimming	Bridgeport
D2	Women	13	Metropolitan Swimming	LIU Post
D2	Women	13	Metropolitan Swimming	Queens
D2	Women	13	Northeast Ten	Adelphi
D2	Women	13	Northeast Ten	Southern Conn
D2	Women	13	Northeast Ten	St. Michael's
D2	Women	13	Northeast Ten	Bentley
D2	Women	13	Northeast Ten	Pace
D2	Women	13	Northeast Ten	Saint Rose
D2	Women	13	Northeast Ten	Assumption
D2	Women	13	Northeast Ten	Le Moyne
D2	Women	13	Pacific Collegiate	Alaska Fairbanks
D2	Women	13	Pacific Collegiate	Simon Fraser
D2	Women	13	Pacific Collegiate	UCSD
D2	Women	13	Pacific Collegiate	CSU East Bay
D2	Women	13	Bluegrass Mountain	Limestone
D2	Women	13	Bluegrass Mountain	Lenoir-Rhyne
D2	Women	13	Bluegrass Mountain	Converse
D2	Women	13	Bluegrass Mountain	Fairmont
D2	Women	13	Bluegrass Mountain	Davis & Elkins
D2	Women	13	Bluegrass Mountain	Queens (NC)
D2	Women	13	Bluegrass Mountain	Catawba
D2	Women	13	Bluegrass Mountain	Wingate
D2	Women	13	Appalachian (ASC)	Mars Hill
D2	Women	13	Appalachian (ASC)	King
D2	Women	13	Appalachian (ASC)	NDC
D2	Women	13	Appalachian (ASC)	Urbana
D2	Women	13	Appalachian (ASC)	WVWC
D2	Women	13	Appalachian (ASC)	Wheeling Jesuit
D2	Women	13	Sunshine State	Lynn
D2	Women	13	Sunshine State	Nova S'eastern
D2	Women	13	Sunshine State	Rollins
D2	Women	13	Sunshine State	Florida Southern
D2	Women	13	Sunshine State	Florida Tech
D2	Women	13	Sunshine State	Saint Leo
D2	Women	13	Sunshine State	TAMPA
D2	Women	13	Rocky Mountain Athletic	Colorado Mesa
